,股票代码,股票简称,ROE2019
7170,838469.BJ,睿博龙,21.59
7172,838354.BJ,融诚检测,20.25
7175,838162.BJ,祥龙科技,30.38
7194,837225.BJ,天泽物网,31.32
7199,837014.BJ,塔人网络,22.62
7201,836967.BJ,爱去欧,21.42
7202,836955.BJ,智盛信息,49.21
7204,836898.BJ,龙泰新材,27.14
7214,836456.BJ,南字科技,16.77
7215,836284.BJ,欧菲特,41.67
7216,836281.BJ,鸿盛华,16.04
7221,836002.BJ,ST乐蜀,647.25
7230,835511.BJ,威达集团,16.79
7238,835138.BJ,宏兴股份,21.16
7241,835071.BJ,慧达通信,16.32
7245,834938.BJ,南通通机,24.56
7247,834843.BJ,明昊科技,28.21
7250,834802.BJ,宝贝格子,28.4
7254,834552.BJ,斯巴克瑞,23.41
7255,834542.BJ,ST高义泰,15.46
7258,834399.BJ,贝源检测,33.86
7259,834329.BJ,博洋股份,18.36
7262,834209.BJ,正合股份,18.67
7268,834026.BJ,武新股份,15.49
7271,833978.BJ,龙广传媒,49.07
7274,833765.BJ,爱扑网络,17.92
7277,833660.BJ,腾瑞明,18.53
7293,833070.BJ,三耐环保,37.35
7313,832441.BJ,合兴铁链,16.25
7314,832415.BJ,联合普肯,19.02
7320,832319.BJ,华仁物业,22.05
7325,832119.BJ,路通精密,23.51
7330,831935.BJ,倍格曼,30.21
7340,831721.BJ,ST盛天彩,547.51
7342,831662.BJ,快乐沃克,34.04
7347,831318.BJ,信易科技,32.51
7352,831184.BJ,强盛股份,32.41
7362,688668.SH,鼎通科技,22.85
7364,688198.SH,佰仁医疗,27.65
7368,603931.SH,格林达,21.41
7369,603786.SH,科博达,22.14
7374,603379.SH,三美股份,15.47
7380,601888.SH,中国中免,25.38
7381,601360.SH,三六零,22.95
7393,600328.SH,中盐化工,15.29
7418,430219,拓川股份,15.01
7425,300990.SZ,同飞股份,23.4
7426,300906.SZ,日月明,24.16
7427,300889.SZ,爱克股份,35.15
7428,300867.SZ,圣元环保,19.83
7431,300768.SZ,迪普科技,17.6
7436,300628.SZ,亿联网络,31.47
7439,300498.SZ,温氏股份,35.69
7442,300423.SZ,昇辉科技,18.81
7449,003012.SZ,东鹏控股,16.65
7453,002568.SZ,百润股份,15.08
7473,873784.BJ,银中物业,35.84
7476,873530.BJ,佰能盈天,30.86
7478,873436.BJ,云金股份,18.21
7480,873312.BJ,佳能科技,22.08
7487,873125.BJ,山东博丽,37.21
7493,872813.BJ,万方人才,70.62
7496,872553.BJ,明和股份,67.79
7497,872522.BJ,腾飞人才,37.6
7499,872430.BJ,华清环境,50.91
7501,872361.BJ,华泓新材,18.61
7504,872235.BJ,瀚天智能,18.27
7507,872107.BJ,昊华股份,16.96
7517,871580.BJ,泰辰股份,22.66
7519,871459.BJ,蓝辉科技,15.95
7520,871404.BJ,百生医疗,16.86
7526,870686.BJ,国信节能,20.3
7527,870647.BJ,智信道,39.97
7531,870538.BJ,美诺科技,18.26
7532,870532.BJ,储秀网络,59.54
7541,870020.BJ,艾策通讯,16.07
7544,839898.BJ,爆米花,18.84
7547,839788.BJ,汇洋股份,15.77
7555,839220.BJ,三友和,16.01
7556,838949.BJ,恒远药业,23.41
7562,838541.BJ,新雪莲,19.28
7567,838204.BJ,研创材料,46.33
7571,837870.BJ,超固股份,17.22
7576,837549.BJ,泰祺教育,37.68
7593,836641.BJ,奇华光电,28.98
7595,836475.BJ,华士食品,24.36
7601,836234.BJ,奥派装备,29.05
7613,835282.BJ,梅珑体育,174.56
7623,834462.BJ,欧佩股份,23.22
7624,834443.BJ,华路时代,26.62
7625,834372.BJ,容川机电,22.78
7627,834256.BJ,天地华泰,19.05
7629,834205.BJ,东方红,28.2
7632,833859.BJ,国能新材,20.37
7635,833432.BJ,国瑞环保,22.84
7637,833356.BJ,瑞虹股份,17.79
7639,833212.BJ,捷瑞流体,21.04
7653,832278.BJ,鹿得医疗,15.84
7665,831515.BJ,威和光电,15.4
7667,831297.BJ,数字认证,15.11
7668,831253.BJ,东进农牧,18.38
7675,688639.SH,华恒生物,35.33
7676,688555.SH,*ST泽达,22.65
7678,688369.SH,致远互联,19.72
7679,688300.SH,联瑞新材,19.24
7681,688181.SH,八亿时空,20.08
7682,688160.SH,步科股份,21.0
7683,605488.SH,福莱新材,31.89
7684,605337.SH,李子园,34.45
7685,605305.SH,中际联合,19.75
7688,603848.SH,好太太,19.59
7698,601012.SH,隆基绿能,23.93
7699,600987.SH,航民股份,16.23
7712,430573,山水节能,16.84
7726,430257,成科机电,20.52
7730,430031,林克曼,19.54
7732,300939.SZ,秋田微,29.45
7734,300921.SZ,南凌科技,40.43
7735,300911.SZ,亿田智能,43.36
7736,300894.SZ,火星人,46.89
7737,300827.SZ,上能电气,22.27
7738,300799.SZ,左江科技,28.32
7743,300284.SZ,苏交科,16.0
7750,300012.SZ,华测检测,16.29
7752,002970.SZ,锐明技术,36.87
7755,002737.SZ,葵花药业,17.86
7757,002728.SZ,特一药业,15.62
7765,002475.SZ,立讯精密,26.55
7770,002208.SZ,合肥城建,15.86
7777,000963.SZ,华东医药,25.29
7788,873546.BJ,中体网,25.18
7789,873540.BJ,进源热能,19.75
7790,873539.BJ,新方圆,55.28
7792,873516.BJ,顺祥新材,29.32
7793,873491.BJ,赫岩科技,30.09
7794,873478.BJ,景泽环境,54.2
7795,873476.BJ,网智德实,200.0
7799,873381.BJ,炫之彩,32.0
7800,873380.BJ,正荣股份,20.39
7802,873356.BJ,龙门医药,48.66
7805,873328.BJ,威锐股份,18.0
7806,873283.BJ,太速科技,22.84
7810,873219.BJ,花巷股份,17.43
7811,873205.BJ,西铁电子,18.58
7814,873101.BJ,蓝天口腔,17.61
7817,873002.BJ,网信科技,19.68
7824,872757.BJ,晋龙股份,30.97
7826,872729.BJ,欧贝传动,15.43
7831,872656.BJ,上易机械,54.29
7832,872636.BJ,东邦环保,15.59
7834,872623.BJ,萌帮股份,20.94
7841,872288.BJ,金码测控,19.29
7845,872180.BJ,英华融泰,22.23
7847,872172.BJ,大千科技,18.14
7851,872022.BJ,味正品康,35.99
7852,871994.BJ,肯特智能,16.14
7861,871644.BJ,精典汽车,19.52
7873,871296.BJ,风炫文化,30.56
7875,871274.BJ,硅普搪瓷,26.18
7881,870959.BJ,公正股份,40.95
7882,870935.BJ,爱吉仁,23.32
7883,870917.BJ,中恒通,18.28
7884,870879.BJ,元盛塑业,28.49
7886,870730.BJ,安钢软件,23.11
7888,870654.BJ,光大环保,20.32
7889,870635.BJ,骏宇文博,20.17
7892,870579.BJ,骏恺环境,28.91
7897,870386.BJ,宏银信息,23.24
7907,870145.BJ,光博士,30.81
7908,870122.BJ,一景乳业,27.18
7933,839438.BJ,由我科技,57.91
7938,839275.BJ,众信科技,28.45
7939,839270.BJ,兴融联,42.3
7941,839211.BJ,海高通信,22.01
7943,839153.BJ,希尔孚,18.12
7944,839086.BJ,圣剑网络,30.2
7951,838925.BJ,玉玄宫,17.58
7953,838897.BJ,埃维股份,17.39
7965,838458.BJ,宁波协源,21.86
7970,838284.BJ,时代华商,25.7
7972,838168.BJ,快鱼电子,48.48
7976,838042.BJ,中经世纪,21.56
7978,838030.BJ,德众汽车,18.97
7979,837989.BJ,乐汇电商,21.84
7982,837793.BJ,定华电子,37.41
7984,837749.BJ,集和品牌,20.38
7986,837593.BJ,每日科技,20.64
7996,836770.BJ,创洁工贸,19.4
7997,836610.BJ,铠甲网络,33.74
8000,836503.BJ,寰宇科技,16.33
8002,836452.BJ,四方博瑞,21.03
8011,835898.BJ,ST香之君,130.26
8013,835808.BJ,星成电子,26.43
8015,835719.BJ,ST卡莱,2305.16
8017,835636.BJ,骏马科技,21.55
8020,835368.BJ,连城数控,16.44
8024,835291.BJ,力尊信通,19.14
8030,835034.BJ,化龙网络,55.16
8033,834956.BJ,善元堂,15.7
8034,834734.BJ,创谐信息,18.03
8035,834658.BJ,华天发展,23.64
8041,834328.BJ,鸽德新材,24.24
8043,834105.BJ,申江万国,29.85
8045,834031.BJ,群大科技,28.96
8050,833492.BJ,奇石缘,18.48
8055,833211.BJ,海欣药业,20.82
8057,833189.BJ,达诺尔,18.66
8059,833073.BJ,威盛电子,16.72
8062,832925.BJ,城投鹏基,23.33
8066,832834.BJ,吉泰新材,38.33
8070,832725.BJ,时代铝箔,23.14
8072,832520.BJ,环申新材,16.14
8074,832479.BJ,长荣农科,45.93
8077,832189.BJ,科瑞达,27.29
8079,832058.BJ,东联科技,72.92
8105,688788.SH,科思科技,38.29
8107,688685.SH,迈信林,16.66
8108,688619.SH,罗普特,28.82
8109,688607.SH,康众医疗,17.89
8111,688588.SH,凌志软件,23.83
8112,688557.SH,兰剑智能,29.59
8113,688526.SH,科前生物,24.32
8114,688338.SH,赛科希德,23.79
8115,688310.SH,迈得医疗,16.61
8116,688309.SH,*ST恒誉,32.63
8117,688201.SH,信安世纪,27.98
8118,688179.SH,阿拉丁,19.08
8119,688100.SH,威胜信息,15.11
8120,688083.SH,中望软件,34.52
8121,688029.SH,南微医学,21.77
8122,688004.SH,博汇科技,17.97
8123,605366.SH,宏柏新材,21.5
8124,605186.SH,健麾信息,38.03
8125,605158.SH,华达新材,22.66
8126,605116.SH,奥锐特,21.09
8127,605080.SH,浙江自然,29.18
8130,603886.SH,元祖股份,17.17
8132,603882.SH,金域医学,19.23
8135,603759.SH,海天股份,15.24
8137,603700.SH,宁水集团,18.96
8138,603666.SH,亿嘉和,23.05
8140,603638.SH,艾迪精密,29.52
8141,603610.SH,麒盛科技,29.65
8143,603583.SH,捷昌驱动,17.03
8145,603353.SH,和顺石油,26.89
8147,603233.SH,大参林,20.39
8148,603225.SH,新凤鸣,15.03
8153,603109.SH,神驰机电,16.78
8160,601568.SH,北元集团,22.85
8169,600802.SH,福建水泥,40.39
8172,600782.SH,新钢股份,16.56
8177,600556.SH,天下秀,18.45
8184,600395.SH,盘江股份,15.986
8185,600389.SH,江山股份,15.62
8186,600370.SH,三房巷,21.17
8187,600352.SH,浙江龙盛,22.52
8189,600276.SH,恒瑞医药,24.02
8197,600153.SH,建发股份,15.86
8200,600048.SH,保利发展,21.01
8201,430753,琼中农信,25.35
8202,430749,金化高容,16.57
8206,430610,瀚远科技,28.71
8210,430497,威硬工具,16.02
8225,300989.SZ,蕾奥规划,68.78
8227,300965.SZ,恒宇信通,26.37
8228,300952.SZ,恒辉安防,28.52
8230,300936.SZ,中英科技,17.15
8231,300927.SZ,江天化学,21.89
8232,300888.SZ,稳健医疗,18.8
8233,300879.SZ,大叶股份,18.61
8234,300857.SZ,协创数据,16.07
8235,300841.SZ,康华生物,40.49
8236,300829.SZ,金丹科技,19.78
8240,300702.SZ,天宇股份,33.66
8241,300668.SZ,杰恩设计,18.83
8244,300598.SZ,诚迈科技,30.82
8251,300454.SZ,深信服,19.74
8252,300422.SZ,博世科,17.02
8253,300406.SZ,九强生物,16.6
8260,300122.SZ,智飞生物,47.67
8262,300116.SZ,保力新,77.64
8267,300014.SZ,亿纬锂能,25.49
8271,003032.SZ,传智教育,26.29
8272,003030.SZ,祖名股份,19.47
8273,003028.SZ,振邦智能,31.39
8274,003004.SZ,声迅股份,29.68
8276,002992.SZ,宝明科技,20.07
8277,002975.SZ,博杰股份,32.61
8278,002963.SZ,豪尔赛,24.95
8279,002884.SZ,凌霄泵业,20.76
8283,002734.SZ,利民股份,17.4
8304,002311.SZ,海大集团,19.54
8305,002299.SZ,圣农发展,45.8
8311,002102.SZ,ST冠福,24.53
8313,002078.SZ,太阳纸业,16.12
8314,002043.SZ,兔宝宝,22.91
8317,000885.SZ,城发环境,21.41
8322,000526.SZ,学大教育,15.14
8327,000403.SZ,派林生物,22.28
8329,000036.SZ,华联控股,15.65
8332,873420.BJ,德桥股份,16.56
8334,873375.BJ,极扬文化,23.74
8336,873111.BJ,攸特电子,20.11
8341,872767.BJ,雅莎股份,30.51
8342,872762.BJ,大茂晟,23.35
8346,872523.BJ,权星智控,43.75
8347,872507.BJ,羊羊股份,15.71
8353,872289.BJ,鸿途信达,31.78
8356,872213.BJ,康隆生物,17.05
8357,872167.BJ,顺鑫昌,16.83
8358,872124.BJ,智建科技,24.36
8365,871548.BJ,佰裕科技,36.74
8369,871140.BJ,雅图股份,26.73
8379,870542.BJ,靖瑞能源,16.27
8381,870491.BJ,龙兴钛业,38.45
8384,870236.BJ,恒光塑胶,20.91
8386,870030.BJ,嘉洋华联,21.94
8390,839833.BJ,赤马传媒,20.97
8394,839553.BJ,环美科技,39.55
8396,839477.BJ,迈凯诺,20.32
8399,839264.BJ,世纪明德,16.56
8401,839167.BJ,同享科技,27.23
8405,838672.BJ,金润德,15.31
8410,838129.BJ,同步新科,32.94
8411,838091.BJ,科力通,24.45
8414,837907.BJ,多易得,47.86
8415,837866.BJ,数字动力,24.98
8428,835841.BJ,圣安化工,18.49
8432,835762.BJ,奕通信息,25.1
8433,835721.BJ,豪恩智联,15.74
8434,835708.BJ,蓝能科技,28.4
8435,835702.BJ,国力通,27.41
8436,835682.BJ,安之畅,33.43
8441,835222.BJ,华鼎团膳,22.1
8442,835191.BJ,东方网升,38.43
8449,834281.BJ,威达智能,20.66
8451,833669.BJ,携泰健康,28.65
8454,833205.BJ,博采网络,33.58
8457,832509.BJ,华光胶囊,16.04
8470,831401.BJ,信立方,20.12
8472,831236.BJ,华东修船,21.09
8480,688682.SH,霍莱沃,27.81
8482,688233.SH,神工股份,22.16
8484,688039.SH,当虹科技,16.83
8485,605117.SH,德业股份,59.71
8486,605005.SH,合兴股份,15.31
8487,603369.SH,今世缘,21.93
8488,430658,舜网传媒,20.87
8489,430655,今泰科技,17.68
8493,430442,华昊电器,22.64
8495,430385,中一检测,18.1
8497,430200,时代地智,19.46
8504,300950.SZ,德固特,18.29
8505,300855.SZ,图南股份,23.17
8506,300838.SZ,浙江力诺,18.94
8508,300686.SZ,智动力,19.04
8512,002439.SZ,启明星辰,17.06
8514,001203.SZ,大中矿业,25.29
8519,605199.SH,葫芦娃,18.29
8520,605179.SH,一鸣食品,30.29
8521,603986.SH,兆易创新,16.96
8526,603568.SH,伟明环保,26.54
8529,601668.SH,中国建筑,15.6
8544,600566.SH,济川药业,28.43
8547,600383.SH,金地集团,20.14
8554,300856.SZ,科思股份,32.44
8558,300638.SZ,广和通,29.58
8561,300401.SZ,花园生物,19.31
8572,002415.SZ,海康威视,30.53
8574,002372.SZ,伟星新材,27.05
8591,873535.BJ,锐至信息,24.84
8594,873481.BJ,相城检测,41.88
8596,873363.BJ,鑫泰新材,25.15
8599,873005.BJ,永通生态,36.21
8600,872996.BJ,瑞森光学,21.08
8603,872882.BJ,瀛海股份,17.86
8604,872858.BJ,永为客,23.32
8605,872817.BJ,德尔科技,22.66
8606,872806.BJ,核力欣健,23.63
8613,872598.BJ,中物网,16.73
8614,872564.BJ,华日新材,15.39
8617,872511.BJ,智林信息,28.36
8619,872419.BJ,罗特钢带,22.56
8627,871954.BJ,朝霞文化,40.53
8633,871713.BJ,锡源爆破,32.24
8636,871653.BJ,德融嘉信,27.92
8639,871501.BJ,麦斯特,25.57
8642,871380.BJ,中财信,65.48
8644,871158.BJ,东源股份,28.39
8650,870702.BJ,点触科技,106.85
8652,870581.BJ,中原网,21.52
8653,870573.BJ,小布涂涂,26.79
8654,870459.BJ,桑尔管理,17.91
8655,870381.BJ,七九七,29.26
8656,870356.BJ,司巴克,15.31
8662,870111.BJ,昂捷信息,27.49
8664,870053.BJ,北方时代,26.12
8665,870044.BJ,风控工程,65.83
8668,839967.BJ,中祥科技,22.45
8672,839720.BJ,熊猫雷笋,18.9
8674,839621.BJ,比例聚合,28.11
8676,839499.BJ,西南检测,18.96
8678,839315.BJ,移联创,37.09
8679,839312.BJ,优信无限,23.28
8684,839067.BJ,集媒互动,40.7
8689,838587.BJ,泽鑫科技,35.39
8690,838415.BJ,优景科技,57.8
8692,838351.BJ,贝克诺斯,34.97
8694,838319.BJ,科思特,29.53
8695,838293.BJ,般若股份,29.36
8698,838020.BJ,科德科技,15.34
8704,837511.BJ,艾利艾,38.85
8705,837491.BJ,东西方,17.71
8706,837344.BJ,三元基因,22.31
8707,837340.BJ,帝源新材,29.82
8708,837289.BJ,迪威高压,26.55
8715,836836.BJ,加力股份,18.0
8720,836437.BJ,瑞诚科技,16.76
8721,836409.BJ,明峰检测,22.36
8722,836278.BJ,兴和云网,25.23
8740,835192.BJ,电老虎网,25.15
8741,835164.BJ,鑫联华,19.2
8747,834730.BJ,联君科技,21.36
8748,834701.BJ,鑫考股份,17.57
8749,834627.BJ,易法通,119.37
8752,834503.BJ,西盈科技,25.1
8755,834470.BJ,羲和网络,25.23
8761,833802.BJ,希尔化工,17.58
8765,833613.BJ,华夏光电,21.78
8766,833611.BJ,镭之源,24.06
8768,833427.BJ,华维设计,38.69
8771,833287.BJ,海拜科技,17.4
8772,833269.BJ,华美牙科,115.24
8782,832603.BJ,懿姿股份,17.82
8784,832524.BJ,尚洋信息,23.12
8791,832082.BJ,聚祥股份,20.57
8793,832033.BJ,九通衢,19.48
8794,831838.BJ,福康药业,22.91
8796,831707.BJ,绿岛生态,36.87
8797,831673.BJ,交联辐照,15.28
8798,831620.BJ,云建筑,15.53
8800,831445.BJ,龙竹科技,32.32
8811,831032.BJ,景睿策划,40.31
8819,830839.BJ,万通液压,17.2
8821,688698.SH,伟创电气,24.52
8822,688696.SH,极米科技,18.43
8823,688658.SH,悦康药业,29.17
8825,688408.SH,中信博,19.84
8829,688006.SH,杭可科技,19.64
8831,605377.SH,华旺科技,17.24
8832,605277.SH,新亚电子,33.13
8833,605218.SH,伟时电子,23.36
8835,605166.SH,聚合顺,19.7
8836,605100.SH,华丰股份,20.16
8838,603927.SH,中科软,27.4
8842,603823.SH,百合花,15.16
8844,603808.SH,歌力思,15.05
8846,603757.SH,大元泵业,16.14
8847,603699.SH,纽威股份,17.17
8848,603650.SH,彤程新材,15.07
8853,603466.SH,风语筑,17.1
8860,603053.SH,成都燃气,19.57
8871,601233.SH,桐昆股份,16.5
8875,600867.SH,通化东宝,16.58
8916,300922.SZ,天秦装备,15.35
8917,300916.SZ,朗特智能,23.06
8918,300899.SZ,上海凯鑫,29.24
8920,300893.SZ,松原股份,24.61
8921,300875.SZ,捷强装备,32.91
8939,200025,特力B,18.92
8940,002965.SZ,祥鑫科技,15.59
8941,002950.SZ,奥美医疗,17.75
8946,002821.SZ,凯莱英,19.92
8952,002601.SZ,龙佰集团,19.51
8954,002557.SZ,洽洽食品,17.19
8956,002287.SZ,奇正藏药,17.18
8957,002271.SZ,东方雨虹,21.99
8959,002127.SZ,南极电商,28.13
8960,001202.SZ,炬申股份,47.24
8963,000779.SZ,甘咨询,17.04
8968,000025.SZ,特力A,18.92
8971,873566.BJ,上元家居,27.02
8972,873475.BJ,中汇线缆,30.41
8981,873060.BJ,园仔山,21.26
8985,872900.BJ,渤海报关,27.41
8989,872585.BJ,尚禹科技,15.95
8990,872575.BJ,腾威科技,21.71
8991,872545.BJ,华锐高新,16.59
8993,872440.BJ,晶石能源,18.06
8994,872337.BJ,卓奥科技,30.3
8997,871827.BJ,万杰科技,19.07
9003,871325.BJ,深新传媒,18.02
9004,871312.BJ,新剑传动,15.12
9009,870996.BJ,天缘股份,31.03
9011,870815.BJ,汇维科技,15.21
9014,870494.BJ,厚利春,19.29
9019,870119.BJ,泰茂科技,40.17
9025,839839.BJ,欣宝科技,15.75
9031,839497.BJ,绛门科技,32.5
9032,839447.BJ,尊优股份,23.34
9034,839199.BJ,吉谷胶业,16.03
9036,839032.BJ,动力未来,16.53
9038,838878.BJ,诺安智能,17.17
9039,838840.BJ,鑫亿软件,32.91
9043,838535.BJ,盛和信,26.41
9048,837881.BJ,览众科技,23.09
9049,837868.BJ,同创双子,19.79
9056,837323.BJ,悦芽母婴,34.18
9057,837232.BJ,恒展远东,22.86
9060,836809.BJ,翔龙科技,25.36
9062,836743.BJ,三立股份,19.42
9063,836557.BJ,圣敏传感,43.97
9072,836050.BJ,深蓝股份,16.26
9077,835426.BJ,中通网络,104.79
9078,835203.BJ,亚微软件,16.12
9080,835136.BJ,报春电商,27.71
9082,834920.BJ,人合机电,18.1
9086,834300.BJ,合泰电机,24.95
9089,834072.BJ,德隆股份,29.76
9090,833976.BJ,新游网络,44.44
9092,833543.BJ,灵通股份,30.85
9093,833470.BJ,泰聚泰,20.29
9100,833057.BJ,新世傲,20.65
9104,832947.BJ,意畅科技,62.5
9107,832825.BJ,海明科技,18.24
9110,832496.BJ,首创大气,22.95
9111,832352.BJ,ST瑞格,31.09
9121,831738.BJ,振野智能,16.0
9131,831091.BJ,精冶源,15.02
9135,830880.BJ,火凤凰,19.23
9138,688656.SH,浩欧博,38.68
9142,688398.SH,赛特新材,25.4
9143,688368.SH,晶丰明源,21.47
9144,688200.SH,华峰测控,28.65
9145,605336.SH,帅丰电器,27.77
9146,605268.SH,王力安防,25.48
9147,605266.SH,健之佳,32.0
9148,605180.SH,华生科技,23.89
9149,605168.SH,三人行,60.8
9150,605086.SH,龙高股份,17.73
9151,603995.SH,甬金股份,21.22
9154,603898.SH,好莱客,15.06
9155,603776.SH,永安行,20.26
9156,603489.SH,八方股份,46.95
9162,603087.SH,甘李药业,23.88
9182,600053.SH,九鼎投资,33.43
9187,430645,中瑞药业,18.13
9193,430337,朗威视讯,28.45
9196,430184,御华堂,41.5
9200,300943.SZ,春晖智控,18.81
9201,300928.SZ,华安鑫创,16.63
9203,300901.SZ,中胤时尚,33.68
9206,300884.SZ,狄耐克,40.42
9207,300870.SZ,欧陆通,27.72
9208,300843.SZ,胜蓝股份,20.48
9214,300365.SZ,恒华科技,15.06
9217,300107.SZ,建新股份,19.87
9221,003007.SZ,直真科技,20.77
9223,002991.SZ,甘源食品,38.89
9224,002987.SZ,京北方,32.13
9248,002182.SZ,云海金属,40.66
9254,000927.SZ,中国铁物,21.52
9256,000736.SZ,中交地产,21.66
9257,000671.SZ,阳光城,18.92
9270,839319.BJ,华海股份,15.82
9275,838264.BJ,天翔新材,26.76
9276,837953.BJ,圣邦人力,35.0
9283,834037.BJ,龙盛世纪,40.05
9288,832428.BJ,刻度信息,42.01
9291,688393.SH,安必平,17.46
9293,605089.SH,味知香,38.65
9298,601019.SH,山东出版,15.26
9310,002818.SZ,富森美,16.92
9317,873577.BJ,菲尔特,19.63
9319,873308.BJ,新翔星,15.08
9320,873142.BJ,中天行,16.66
9323,872340.BJ,融通股份,28.4
9332,839642.BJ,普泰尔,33.18
9334,839341.BJ,福立仪器,28.4
9342,837952.BJ,鑫紫竹,37.51
9349,836675.BJ,秉扬科技,25.87
9351,835453.BJ,火焰山,24.73
9352,835296.BJ,澳菲利,22.16
9353,835286.BJ,中科纳米,23.68
9359,833955.BJ,盈丰软件,31.54
9364,832323.BJ,聚丰股份,34.03
9371,688679.SH,通源环境,17.1
9372,688558.SH,国盛智科,15.23
9374,605398.SH,新炬网络,37.69
9375,603992.SH,松霖科技,17.06
9378,603565.SH,中谷物流,33.49
9380,603345.SH,安井食品,15.44
9382,603279.SH,景津装备,17.05
9383,603129.SH,春风动力,18.22
9385,601966.SH,玲珑轮胎,15.96
9394,600438.SH,通威股份,16.14
9395,600346.SH,恒力石化,31.77
9403,300828.SZ,锐新科技,17.16
9406,300685.SZ,艾德生物,16.27
9411,300341.SZ,麦克奥迪,16.05
9419,003019.SZ,宸展光电,34.47
9424,002815.SZ,崇达技术,16.53
9433,002045.SZ,国光电器,19.49
9437,001201.SZ,东瑞股份,57.84
9440,000720.SZ,新能泰山,20.62
9448,873536.BJ,南浔古镇,37.81
9451,873173.BJ,康源堂,29.21
9452,873063.BJ,车易付,59.01
9465,839633.BJ,金鼎医药,26.45
9466,839596.BJ,安行天下,17.78
9473,838365.BJ,沃格股份,26.42
9475,837940.BJ,品牌联盟,49.1
9478,837351.BJ,新申新材,30.55
9480,837287.BJ,微诺时代,31.69
9483,835960.BJ,九易庄宸,26.14
9495,831765.BJ,惠达铝业,21.88
9501,688550.SH,瑞联新材,23.39
9502,605128.SH,上海沿浦,18.9
9504,603181.SH,皇马科技,17.0
9505,603095.SH,越剑智能,18.48
9508,600466.SH,蓝光发展,23.88
9515,300910.SZ,瑞丰新材,17.17
9519,002768.SZ,国恩股份,18.01
9520,002572.SZ,索菲亚,21.34
9521,688330.SH,宏力达,44.52
9523,605008.SH,长鸿高科,23.96
9524,603988.SH,中电电机,16.79
9530,603111.SH,康尼机电,32.09
9538,600817.SH,宇通重工,23.81
9541,600763.SH,通策医疗,29.86
9546,600546.SH,山煤国际,16.89
9558,300820.SZ,英杰电气,23.31
9559,300807.SZ,天迈科技,19.47
9560,300773.SZ,拉卡拉,19.47
9561,300751.SZ,迈为股份,20.0
9564,300452.SZ,山河药辅,16.47
9587,002142.SZ,宁波银行,17.1
9602,900908,氯碱B股,18.98
9603,873553.BJ,华成工控,30.41
9605,873493.BJ,莱易信产,38.06
9606,873396.BJ,创世达,61.55
9607,873021.BJ,新动向,26.7
9610,872850.BJ,方通客运,22.09
9613,872675.BJ,ST京伟力,17.16
9616,872346.BJ,特力洁,31.07
9618,871791.BJ,修路人,40.54
9620,871664.BJ,华旭环保,34.87
9621,871471.BJ,天伟生物,16.71
9623,871169.BJ,蓝耘科技,75.22
9625,870548.BJ,凯奥能源,30.14
9634,839410.BJ,普泰环保,23.8
9637,838477.BJ,顺路咨询,30.45
9639,837809.BJ,圣新环保,28.96
9643,837150.BJ,科德股份,23.79
9644,836859.BJ,爱立方,18.64
9654,835080.BJ,蓝川环保,34.29
9667,833091.BJ,恒达股份,68.78
9677,831555.BJ,天乐橡塑,16.13
9679,831332.BJ,申高制药,16.19
9681,831264.BJ,柏康科技,20.47
9683,688568.SH,中科星图,43.76
9684,688383.SH,新益昌,21.51
9686,688299.SH,长阳科技,17.31
9687,688101.SH,三达膜,16.4
9688,688015.SH,交控科技,18.51
9689,605368.SH,蓝天燃气,20.27
9692,603596.SH,伯特利,19.16
9696,603298.SH,杭叉集团,15.85
9697,603290.SH,斯达半导,27.23
9700,601686.SH,友发集团,26.11
9704,600618.SH,氯碱化工,18.98
9708,600452.SH,涪陵电力,24.13
9716,430667,三多堂,26.14
9722,300986.SZ,志特新材,28.54
9723,300951.SZ,博硕科技,51.32
9724,300919.SZ,中伟股份,16.0
9725,300876.SZ,蒙泰高新,30.73
9726,300865.SZ,大宏立,19.86
9729,300653.SZ,正海生物,19.22
9739,003020.SZ,立方制药,19.31
9740,003008.SZ,开普检测,32.8
9741,002955.SZ,鸿合科技,15.26
9742,002909.SZ,集泰股份,17.72
9743,002791.SZ,坚朗五金,15.21
9745,002677.SZ,浙江美大,33.05
9748,002597.SZ,金禾实业,19.42
9755,000922.SZ,佳电股份,17.19
9764,873131.BJ,金石钻探,17.94
9765,873117.BJ,睿观博,36.57
9767,872530.BJ,广州金航,22.68
9768,872512.BJ,华兴科技,25.74
9769,872451.BJ,飞安瑞,26.57
9773,871485.BJ,长安文化,31.14
9774,871183.BJ,博瑞信息,23.89
9778,870802.BJ,多立恒,28.38
9779,870749.BJ,建华中兴,31.98
9781,870055.BJ,创易技研,18.7
9782,839879.BJ,丰亿港营,25.26
9785,838659.BJ,世珍股份,16.34
9786,838443.BJ,祈禧股份,21.9
9792,837011.BJ,极致互动,34.62
9795,836425.BJ,厚学网,19.73
9796,836374.BJ,武当旅游,17.88
9798,836239.BJ,长虹能源,20.67
9799,835848.BJ,友亿成,16.51
9800,835670.BJ,数字人,24.33
9802,835311.BJ,华瑞信息,31.4
9806,834465.BJ,国科股份,28.03
9810,833186.BJ,宏远电器,24.69
9820,688580.SH,伟思医疗,47.03
9821,688508.SH,芯朋微,20.4
9822,688468.SH,科美诊断,16.71
9824,605299.SH,舒华体育,17.85
9825,605169.SH,洪通燃气,28.22
